"tone","language","session","id","isi","speaker","vowel_vari","informant","token","syllable","onset","offset","f0mean","excursion","maxloc"
33,"md","125_1",49,"short","ds","sv",125,1,"maa",-0.0853758964433828,-0.104342074651315,-0.0731117125778712,0.0559943801229132,0.5
315,"md","125_1",50,"short","ds","sv",125,1,"maa",-0.0866123015147926,0.079062555688573,-0.0604864418977222,0.181096135251455,1
33,"md","125_1",51,"short","ss","sv",125,1,"maa",-0.0966515491618578,0.105615467906022,-0.00656224570927734,0.20226701706788,1
21,"md","125_1",52,"short","ss","sv",125,1,"maa",-0.09234228049183,-0.556946562665954,-0.131311604406579,0.556483307918192,0.375
45,"md","125_1",53,"short","ss","sv",125,1,"maa",0.114835071316492,0.144265341580274,-0.022014358091815,0.26670350815914,1
241,"md","125_1",54,"short","ss","sv",125,2,"maa",-0.527313209592401,-0.37285902833798,-0.254761374246519,0.525311484087533,0.625
315,"md","125_1",55,"short","ss","sv",125,1,"maa",0.00639596996920557,0.0840064562496827,-0.0843248656846957,0.237955298432097,1
33,"md","125_1",56,"short","ss","sv",125,2,"maa",-0.0675468422605234,-0.058608767549205,-0.0259152232726599,0.0767266410493272,0.75
315,"md","125_1",57,"short","ss","sv",125,2,"maa",0.0083006153970719,0.0727826195266649,-0.0851166769355368,0.232756265130434,1
21,"md","125_1",58,"short","ss","sv",125,2,"maa",-0.0187730234953355,-0.120773717105767,-0.00353779732628893,0.168110804512818,0.625
241,"md","125_1",59,"short","ss","sv",125,1,"maa",-0.0110397968394581,-0.345492141182714,-0.0517969412157604,0.379526847528973,0.5
45,"md","125_1",60,"short","ss","sv",125,2,"maa",-0.124093879653255,-0.00125585286220237,-0.116502345275452,0.17156550002837,1
33,"md","125_1",61,"short","ss","dv",125,2,"mii",0.0270538035356798,-0.0660232938211177,0.0184525001414088,0.124913427276402,0.25
33,"md","125_1",62,"short","ss","dv",125,2,"maa",-0.00505505300820448,-0.0460186327766224,-0.000964804361540781,0.0783630985445479,0.375
315,"md","125_1",63,"short","ss","dv",125,2,"mii",-0.0481141535516772,0.103146772609148,-0.0120879250752139,0.173459806652986,1
241,"md","125_1",64,"short","ss","dv",125,2,"maa",-0.0264782551158034,-0.108076146844998,-0.00488785552880574,0.159792639898316,0.5
315,"md","125_1",65,"short","ss","dv",125,2,"maa",-0.101348366186367,0.102343452872773,-0.226046819476689,0.672296306364312,1
21,"md","125_1",66,"short","ss","dv",125,2,"mii",0.0243969560283613,-0.0516591367240637,-0.00630867426410411,0.0938048914258392,0.25
45,"md","125_1",67,"short","ss","dv",125,2,"mii",-0.0232689711612225,0.15053961187215,0.0124694465830946,0.207762611516456,1
241,"md","125_1",68,"short","ss","dv",125,2,"mii",0.0134374886293267,-0.205548008222975,0.0491092006086513,0.383654573584483,0.5
21,"md","125_1",69,"short","ss","dv",125,2,"maa",-0.0221786937510773,0.21511779504241,0.00687684147825106,0.30545009936593,1
45,"md","125_1",70,"short","ss","dv",125,2,"maa",-0.113837173357396,0.172848034060978,-0.0220131445392977,0.286685207418374,1
21,"md","125_1",71,"short","ds","sv",125,1,"mii",0.0275239262513997,0.150029450960282,0.0276376847850995,0.263261874640618,1
21,"md","125_1",72,"short","ds","sv",125,1,"mii",-0.0112067808793266,-0.094206372361162,-0.00532468415417397,0.156202892759033,0.5
45,"md","125_1",73,"short","ds","sv",125,1,"mii",-0.063090562868801,0.295235230635375,0.069977604290373,0.358325793504176,1
241,"md","125_1",74,"short","ds","sv",125,1,"mii",0.266392415340388,-0.0682557444503319,0.108009223303979,0.334648159790719,0.125
45,"md","125_1",75,"short","ds","sv",125,1,"mii",-0.0435152090579959,0.252289710068588,0.0498747070780686,0.295804919126584,1
315,"md","125_1",76,"short","ds","sv",125,1,"mii",-0.0527981464022923,0.0462425111132354,-0.252464369194795,0.605115486551328,1
241,"md","125_1",77,"short","ds","sv",125,1,"mii",0.0813907444680869,0.12493879172894,0.131762588019857,0.0951707912802404,0.75
33,"md","125_1",78,"short","ds","sv",125,1,"mii",0.0764051269067193,-0.093879881302134,0.0788240537645117,0.224707488781383,0.5
33,"md","125_1",79,"short","ds","sv",125,1,"mii",-0.0761054746332416,-0.0775275374166402,0.0163980794170798,0.163668967142745,0.625
315,"md","125_1",80,"short","ds","sv",125,1,"mii",-0.0988896176694705,0.277258745635921,0.0344047655263206,0.376148363305392,1
241,"md","125_2",1,"short","ss","dv",125,1,"maa",0.0760247186144356,-0.0674452151663938,0.0152848217761421,0.188598660507035,0.5
45,"md","125_2",2,"short","ss","dv",125,1,"mii",0.100988048793645,0.346485679949094,0.0908092391430325,0.346797336228748,1
45,"md","125_2",3,"short","ss","dv",125,1,"maa",-0.159528977772987,0.123095324979051,-0.0751985158054926,0.282624302752038,1
33,"md","125_2",4,"short","ss","dv",125,1,"mii",-0.00441489836735598,-0.0494758138897941,0.0216863166611058,0.110326781943617,0.5
241,"md","125_2",5,"short","ss","dv",125,1,"mii",0.0379512271742852,-0.152686955953685,0.0722724271766822,0.318731515890424,0.375
315,"md","125_2",6,"short","ss","dv",125,1,"mii",-0.0921405895135673,0.430159695584298,0.0610052282661429,0.522300285097866,1
315,"md","125_2",7,"short","ss","dv",125,1,"maa",-0.158588845723113,0.25084313361884,-0.041888482786821,0.409431979341952,1
33,"md","125_2",8,"short","ss","dv",125,1,"maa",0.000771556669771504,-0.0281576408886441,0.0492568001134576,0.112705474008051,0.75
21,"md","125_2",9,"short","ss","dv",125,1,"maa",-0.062344908003691,-0.304640606529736,-0.027179824517518,0.402820214632698,0.5
21,"md","125_2",10,"short","ss","dv",125,1,"mii",0.0570612810530317,-0.146458324186409,0.0281072109843775,0.249047566743812,0.375
315,"md","125_2",11,"short","ds","sv",125,1,"maa",-0.0761541253994466,0.246308404805143,-0.00242243369842175,0.322462530204589,1
45,"md","125_2",12,"short","ds","sv",125,1,"maa",-0.0463377467971419,0.0385903111273685,-0.0555252682901211,0.157176624824209,1
33,"md","125_2",13,"short","ds","sv",125,1,"maa",-0.102137451796523,-0.111571187589009,-0.0799501086296676,0.0594800300134461,0.5
241,"md","125_2",14,"short","ds","sv",125,1,"maa",-0.00273432128892885,-0.140898591043425,0.0239052906909498,0.29123493364773,0.5
315,"md","125_2",15,"short","ds","sv",125,1,"maa",-0.135141943375855,0.140608484982397,-0.0822927093702236,0.307712925828793,1
21,"md","125_2",16,"short","ds","sv",125,1,"maa",-0.0122021879094188,-0.189740677096318,-0.0297687535427916,0.244164253552501,0.375
241,"md","125_2",17,"short","ds","sv",125,1,"maa",-0.125204034337974,-0.055978393618254,0.0477751376890084,0.279131684576092,0.5
21,"md","125_2",18,"short","ds","sv",125,1,"maa",-0.0819802197933443,-0.428568954266549,-0.206679442435061,0.541778456907612,0.25
45,"md","125_2",19,"short","ds","sv",125,1,"maa",-0.122341537260632,0.233795416047933,-0.0399794740018438,0.37041446970672,1
33,"md","125_2",20,"short","ds","sv",125,1,"maa",-0.0431319537595975,-0.0466667388389238,0.0255634315252005,0.11008558805801,0.5
45,"md","125_2",21,"short","ds","dv",125,1,"maa",-0.125329675721193,0.165411400688966,-0.0522098492498776,0.290741076410159,1
315,"md","125_2",22,"short","ds","dv",125,1,"maa",-0.12310864908989,0.00400884507924354,-0.260378438293075,0.372979648000358,1
21,"md","125_2",23,"short","ds","dv",125,1,"maa",-0.105166057275216,-0.15361483659839,-0.101247865885137,0.104660786796752,0.25
33,"md","125_2",24,"short","ds","dv",125,1,"maa",0.0224046405768433,-0.0242393091434915,0.00235988167820043,0.0659077252217434,0.625
241,"md","125_2",25,"short","ds","dv",125,1,"maa",-0.0182204521456221,-0.0472004671902723,0.0777391405794847,0.219331230188099,0.5
315,"md","125_2",26,"short","ds","dv",125,1,"mii",-0.0728940824841006,0.265337615863601,0.0491546348114769,0.338231698347701,1
241,"md","125_2",27,"short","ds","dv",125,1,"mii",0.126298581184243,-0.122327120650347,0.122544406631126,0.353922455346869,0.375
21,"md","125_2",28,"short","ds","dv",125,1,"mii",-0.0252320854769856,-0.0870839225429651,0.00693645259595276,0.162676819458766,0.375
33,"md","125_2",29,"short","ds","dv",125,1,"mii",0.00952143584035908,-0.0342752980961587,0.0678292624453226,0.162061773298294,0.5
45,"md","125_2",30,"short","ds","dv",125,1,"mii",0.0454534970529956,0.358730800485807,0.110503486012728,0.435187299240801,1
315,"md","125_2",31,"short","ss","sv",125,1,"mii",-0.114734657630591,0.15919151335689,-0.0225774739577771,0.273926170987481,1
45,"md","125_2",32,"short","ss","sv",125,2,"mii",0.01260706332928,0.204523315321294,0.040414105560187,0.238434349611289,1
21,"md","125_2",33,"short","ss","sv",125,1,"mii",0.0875315780498367,-0.128924513299007,0.0483943701023029,0.264245608290654,0.375
45,"md","125_2",34,"short","ss","sv",125,1,"mii",-0.0540960919142619,0.214796782769056,0.0278450697289178,0.268892874683318,1
315,"md","125_2",35,"short","ss","sv",125,2,"mii",-0.0199575262036662,0.2386355146692,0.0366441729325536,0.258593040872866,1
33,"md","125_2",36,"short","ss","sv",125,2,"mii",0.0385395856464777,-0.0178123045993178,0.0746721652230708,0.14783069408108,0.375
241,"md","125_2",37,"short","ss","sv",125,2,"mii",-0.0173444370051151,-0.0442363563872465,0.109578028306516,0.248628488018565,0.5
241,"md","125_2",38,"short","ss","sv",125,1,"mii",0.0693967394574367,0.0753459863569284,0.107616784221314,0.228957914063172,0.375
33,"md","125_2",39,"short","ss","sv",125,1,"mii",0.00598996230173735,0.00142691334161202,0.0923599027231401,0.147705378368896,0.625
21,"md","125_2",40,"short","ss","sv",125,2,"mii",-0.0365882042822485,-0.0817478863438539,-0.0334110904891292,0.0888906141617515,0.25
33,"md","125_2",41,"short","ss","sv",125,1,"maa",-0.126548123126821,-0.0897521381080442,-0.0709951684896728,0.0763559318384656,0.625
315,"md","125_2",42,"short","ss","sv",125,2,"maa",-0.110032439117096,0.144168541167631,-0.0368150062390425,0.254200980284727,1
33,"md","125_2",43,"short","ss","sv",125,2,"maa",-0.0354374421939736,0.219904529947635,0.0383318166371918,0.255341972141609,1
241,"md","125_2",44,"short","ss","sv",125,1,"maa",-0.0104202498397066,-0.0862501553546128,0.0704836696477327,0.265731488838515,0.625
315,"md","125_2",45,"short","ss","sv",125,1,"maa",-0.0756079365047311,0.197356789470982,-0.0308822464376512,0.326957279439678,1
45,"md","125_2",46,"short","ss","sv",125,2,"maa",0.215109365776463,0.179927158783271,0.0187817155616305,0.352180544320043,0.125
45,"md","125_2",47,"short","ss","sv",125,1,"maa",-0.438696449584927,-0.0449953100388395,-0.0741115640540009,0.507767875541844,0.75
21,"md","125_2",48,"short","ss","sv",125,1,"maa",0.180248565933353,-0.136345934803602,-0.0292896126202879,0.316594500736955,0.125
241,"md","125_2",49,"short","ss","sv",125,2,"maa",-0.337753493751827,-0.456955293964359,-0.126190664457118,0.487833896191373,0.5
21,"md","125_2",50,"short","ss","sv",125,2,"maa",0.0967309413162403,0.177614082979608,-0.053104953776226,0.516867064962381,1
33,"md","125_2",51,"short","ds","dv",125,1,"maa",-0.0827455640953024,-0.0781413161073763,-0.0456875562483354,0.0606434300064661,0.75
241,"md","125_2",52,"short","ds","dv",125,1,"maa",-0.102169571313565,-0.435574322765189,-0.0743563063803249,0.505204959162899,0.375
315,"md","125_2",53,"short","ds","dv",125,1,"maa",-0.132391251431813,0.167607516113833,-0.0764558359914299,0.309897746864634,1
45,"md","125_2",54,"short","ds","dv",125,1,"maa",-0.117508630663794,-0.0383307291949434,-0.00905194001212001,0.239600596324371,0.75
21,"md","125_2",55,"short","ds","dv",125,1,"mii",0.0222629315449161,-0.16405617913242,-0.0379606155973171,0.186319110677336,0.125
315,"md","125_2",56,"short","ds","dv",125,1,"mii",-0.00702392857326749,0.219155461171728,0.0172986122361231,0.265847155522736,1
45,"md","125_2",57,"short","ds","dv",125,1,"mii",-0.0193833150060318,0.149763059738384,0.0312016896590725,0.169146374744416,1
33,"md","125_2",58,"short","ds","dv",125,1,"mii",0.0346231476106584,0.0228134216153377,0.0754126208193856,0.0985442403431226,0.625
21,"md","125_2",59,"short","ds","dv",125,1,"maa",-0.0781606710588176,0.294218545718791,-0.0110154286884092,0.452601846759022,1
241,"md","125_2",60,"short","ds","dv",125,1,"mii",0.112903945672666,-0.496730919330769,0.0489498316650075,0.702436165753615,0.5
33,"md","125_2",61,"short","ss","dv",125,2,"maa",0.0944691412529349,-0.214047707096898,-0.0262265951101396,0.308516848349833,0.125
45,"md","125_2",62,"short","ss","dv",125,2,"maa",-0.123893741575184,0.228457311254664,-0.0110985921826505,0.352351052829849,1
315,"md","125_2",63,"short","ss","dv",125,2,"maa",-0.0339941335492382,0.0335287649370967,-0.0772641435467751,0.165624632085411,1
45,"md","125_2",64,"short","ss","dv",125,2,"mii",-0.0310650702244094,0.272508692328213,0.0555077648817347,0.323196134198044,1
315,"md","125_2",65,"short","ss","dv",125,2,"mii",-0.0551743661169281,0.240755852864559,0.0461118067929466,0.295930218981487,1
33,"md","125_2",66,"short","ss","dv",125,2,"mii",-0.00266365348837686,-0.0292287365864122,0.0277285248871917,0.0915302354287018,0.5
21,"md","125_2",67,"short","ss","dv",125,2,"maa",0.10486424340839,0.164434456987756,0.0266508144836548,0.292609134223802,1
241,"md","125_2",68,"short","ss","dv",125,2,"maa",-0.0178101736375886,0.166132199617424,-0.0256395418099072,0.697978898532941,1
21,"md","125_2",69,"short","ss","dv",125,2,"mii",0.018754802101326,-0.308019774024732,-0.0608718100401224,0.326774576126058,0.125
241,"md","125_2",70,"short","ss","dv",125,2,"mii",0.0393957505009764,0.0474307709304398,0.125752198212396,0.244885705068269,0.5
315,"md","125_2",71,"short","ds","sv",125,1,"mii",0.0246538832807046,0.340980263238923,0.0795863561768229,0.35596935951951,1
45,"md","125_2",72,"short","ds","sv",125,1,"mii",0.00546162011215156,0.318300192543655,0.0558002379781396,0.345089239279483,1
33,"md","125_2",73,"short","ds","sv",125,1,"mii",0.0887159707628382,0.0136504842226525,0.0944508746230326,0.104268320368874,0.375
241,"md","125_2",74,"short","ds","sv",125,1,"mii",0.0641484222514459,-0.273425578102937,0.152025399353887,0.57292058393812,0.5
21,"md","125_2",75,"short","ds","sv",125,1,"mii",0.00751218148634963,-0.13017224817608,-0.0233512372072034,0.158599214793812,0.25
241,"md","125_2",76,"short","ds","sv",125,1,"mii",0.0237685997725452,-0.0730254976406971,0.133726263262937,0.361088471999588,0.5
315,"md","125_2",77,"short","ds","sv",125,1,"mii",-0.0217649925446522,0.430905547147306,0.115377076340018,0.452670539691958,1
33,"md","125_2",78,"short","ds","sv",125,1,"mii",0.012864495655381,0.0599711338911393,0.140071548758371,0.179905561151342,0.5
21,"md","125_2",79,"short","ds","sv",125,1,"mii",0.000473723840614674,-0.164134216936787,-0.0643919005273781,0.173675758754742,0.25
45,"md","125_2",80,"short","ds","sv",125,1,"mii",0.105770426999107,0.336801134841199,0.078073517885544,0.41587519293326,1
241,"md","126_1",1,"short","ds","sv",126,1,"maa",0.0488764298159403,0.0105828272529324,0.00630739862786788,0.0738544855735448,0.125
33,"md","126_1",2,"short","ds","sv",126,1,"maa",-0.0245110230376693,-0.0476424018036312,-0.0435326819513926,0.0304010890752679,0.125
315,"md","126_1",3,"short","ds","sv",126,1,"maa",-0.00510857480192197,0.0268342396997982,-0.0504637079510553,0.136990423852742,1
21,"md","126_1",4,"short","ds","sv",126,1,"maa",0.0192519857370321,-0.142081950764099,-0.0779131974931646,0.161333936501131,0.125
45,"md","126_1",5,"short","ds","sv",126,1,"maa",-0.257040310917296,0.109193925776567,-0.0461896720474671,0.366234236693863,1
241,"md","126_1",6,"short","ds","sv",126,1,"maa",0.0574940661883854,-0.203593121855354,-0.0501325260914246,0.261087188043739,0.125
33,"md","126_1",7,"short","ds","sv",126,1,"maa",-0.0385690453775542,-0.0600326463116496,-0.0741949142038159,0.0554096131899938,0.125
21,"md","126_1",8,"short","ds","sv",126,1,"maa",0.0434879096230944,-0.0929628366378781,-0.0157934705380527,0.142407381004898,0.25
45,"md","126_1",9,"short","ds","sv",126,1,"maa",-0.0438089487993516,-0.0888734322445463,-0.119397453739129,0.129698786235948,0.125
315,"md","126_1",10,"short","ds","sv",126,1,"maa",0.0116874829625826,-0.548864433093519,-0.292462359627912,0.560551916056101,0.125
315,"md","126_1",11,"short","ss","dv",126,2,"mii",-0.0149127180659967,0.153657820430802,0.00324909121537211,0.210185905638239,1
33,"md","126_1",12,"short","ss","dv",126,2,"mii",0.042459762034422,0.0117306065806328,0.0212124912030099,0.032661266399113,0.125
21,"md","126_1",13,"short","ss","dv",126,2,"mii",0.0216355785289418,-0.340409292616719,-0.0541404538367545,0.36695586723892,0.375
315,"md","126_1",14,"short","ss","dv",126,2,"maa",-0.0448348329797882,0.0766189576375175,-0.022281041471763,0.121810615696157,1
241,"md","126_1",15,"short","ss","dv",126,2,"mii",0.128933548833966,-0.0808510742453687,0.0491255701985397,0.209784623079335,0.125
21,"md","126_1",16,"short","ss","dv",126,2,"maa",0.0352096752716559,-0.096713105740182,-0.0478761849606169,0.21147929548827,0.125
241,"md","126_1",17,"short","ss","dv",126,2,"maa",0.0279762895847668,0.00793087216472383,-0.0133074326702148,0.068466922251556,0.125
33,"md","126_1",18,"short","ss","dv",126,2,"maa",0.133162211808512,-0.15285996927248,-0.0133691927121807,0.286022181080992,0.125
45,"md","126_1",19,"short","ss","dv",126,2,"maa",0.0698309880239731,0.0292152229707792,-0.0314049891843427,0.199479583837565,0.125
45,"md","126_1",20,"short","ss","dv",126,2,"mii",-0.00721371634970668,0.0108736819666627,-0.053559703728756,0.127507430964103,1
315,"md","126_1",21,"short","ss","sv",126,2,"mii",-0.0286126479891073,-4.33005836617348e-05,-0.0237610944051086,0.0789730066936379,0.75
33,"md","126_1",22,"short","ss","sv",126,2,"mii",0.0112890014425584,-0.0959317347750326,-0.0334638581981696,0.107220736217591,0.125
315,"md","126_1",23,"short","ss","sv",126,1,"mii",-0.0412640118706512,0.179047703996984,0.00171255205323169,0.234831222595939,1
33,"md","126_1",24,"short","ss","sv",126,1,"mii",0.00435895119107799,-0.0220766678213671,-0.0215778691395797,0.0404026366666773,0.125
241,"md","126_1",25,"short","ss","sv",126,2,"mii",0.0291855518632791,-0.184529182447897,-0.022038185521606,0.230178166116817,0.375
45,"md","126_1",26,"short","ss","sv",126,2,"mii",-0.0495235840470408,0.00425399291688966,-0.0390798488739618,0.0783848098299119,0.875
45,"md","126_1",27,"short","ss","sv",126,1,"mii",-0.0297664380044377,0.0137413196316295,-0.0369644689745645,0.103777543032694,0.875
21,"md","126_1",28,"short","ss","sv",126,1,"mii",0.0134141225054365,-0.133282114544718,-0.0435434883679219,0.146696237050154,0.125
241,"md","126_1",29,"short","ss","sv",126,1,"mii",0.00337212979018549,-0.00233233751120048,0.0107871464751228,0.031040795415826,0.5
21,"md","126_1",30,"short","ss","sv",126,2,"mii",-0.0247625374280387,-0.103101042968217,-0.0967300000237813,0.134319746587621,0.125
